,CDP,DP,CCM,CM,CAR,AR,VQ,CVQ
4157,10,OUEME,1009,SEME-PODJI,100903,DJEREGBE,DJEREGBE,10.9.03.02
4158,10,OUEME,1009,SEME-PODJI,100903,DJEREGBE,DJEREGBE HOUELA,10.9.03.03
4159,10,OUEME,1009,SEME-PODJI,100903,DJEREGBE,GBEHONME,10.9.03.04
4160,10,OUEME,1009,SEME-PODJI,100903,DJEREGBE,GBOKPA,10.9.03.05
4161,10,OUEME,1009,SEME-PODJI,100903,DJEREGBE,HOUEKE,10.9.03.06
4162,10,OUEME,1009,SEME-PODJI,100903,DJEREGBE,HOUINTA,10.9.03.07
4163,10,OUEME,1009,SEME-PODJI,100904,EKPE,DJEFFA GLEGBONOU,10.9.04.01
4164,10,OUEME,1009,SEME-PODJI,100904,EKPE,DJEFFA HOUEDOME,10.9.04.02
4165,10,OUEME,1009,SEME-PODJI,100904,EKPE,DJEFFA HOUEDOME  GBAGO,10.9.04.03
4166,10,OUEME,1009,SEME-PODJI,100904,EKPE,DJEFFA KOWENOU,10.9.04.04
4167,10,OUEME,1009,SEME-PODJI,100904,EKPE,EKPE  WECHINDAHOME,10.9.04.05
4168,10,OUEME,1009,SEME-PODJI,100904,EKPE,EKPE GBEDJAME,10.9.04.06
4169,10,OUEME,1009,SEME-PODJI,100904,EKPE,EKPE KANHONNOU,10.9.04.07
4170,10,OUEME,1009,SEME-PODJI,100904,EKPE,EKPE-KPECOME,10.9.04.08
4171,10,OUEME,1009,SEME-PODJI,100904,EKPE,EKPE-MARINA,10.9.04.09
4172,10,OUEME,1009,SEME-PODJI,100904,EKPE,EKPE-PK10,10.9.04.10
4173,10,OUEME,1009,SEME-PODJI,100904,EKPE,EKPE-SEYIVE,10.9.04.11
4174,10,OUEME,1009,SEME-PODJI,100904,EKPE,TCHONVI,10.9.04.12
4175,10,OUEME,1009,SEME-PODJI,100904,EKPE,TCHONVI AGBOLOGOUN,10.9.04.13
4176,10,OUEME,1009,SEME-PODJI,100951,SEME-PODJI,AGONGO,10.9.51.01
4177,10,OUEME,1009,SEME-PODJI,100951,SEME-PODJI,OKOUN-SEME,10.9.51.02
4178,10,OUEME,1009,SEME-PODJI,100951,SEME-PODJI,PODJI-AGUE,10.9.51.03
4179,10,OUEME,1009,SEME-PODJI,100951,SEME-PODJI,PODJI-AGUE GBAGO,10.9.51.04
4180,10,OUEME,1009,SEME-PODJI,100951,SEME-PODJI,PODJI-MISSERETE,10.9.51.05
4181,10,OUEME,1009,SEME-PODJI,100951,SEME-PODJI,SEME-PODJI,10.9.51.06
4182,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,AHLOME,10.9.05.01
4183,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,AYOKPO,10.9.05.02
4184,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,DJA,10.9.05.03
4185,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,GLOGBO,10.9.05.04
4186,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,GLOGBO PLAGE,10.9.05.05
4187,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,HOVIDOKPO,10.9.05.06
4188,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,KPOGUIDI,10.9.05.07
4189,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,KRAKE-DAHO,10.9.05.08
4190,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,TOHOUE,10.9.05.09
4191,10,OUEME,1009,SEME-PODJI,100905,TOHOUE,WEGBEGO-ADIEME,10.9.05.10
4192,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,AFFACHA,11.1.51.01
4193,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,AFFESSEDA,11.1.51.02
4194,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,DAGBLA,11.1.51.03
4195,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,EGBE,11.1.51.05
4196,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,GBAGBATA,11.1.51.06
4197,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,HOUELI-GABA,11.1.51.07
4198,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,IGBA,11.1.51.08
4199,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,ITCHEDE,11.1.51.09
4200,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,IWOYE-OKO-IGBO,11.1.51.10
4201,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,OKE-ODAN,11.1.51.12
4202,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,OKE-ODO,11.1.51.13
4203,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,OKOFFIN,11.1.51.14
4204,11,PLATEAU,1101,ADJA-OUERE,110151,ADJA-OUERE,TOFFO,11.1.51.15
4205,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,ADJEGOUNLE,11.1.01.01
4206,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,ATTAN-EWE,11.1.01.02
4207,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,ATTAN-OUIGNAN-AYETEDJOU,11.1.01.03
4208,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,FOUDITI,11.1.01.04
4209,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,IGBO-IROKO,11.1.01.05
4210,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,IGBO-ORO,11.1.01.06
4211,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,IKPINLE-ITARAKA,11.1.01.07
4212,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,IKPINLE-SEKANME,11.1.01.08
4213,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,IKPINLE-YENAWA,11.1.01.09
4214,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,ILAKO-ABIALA,11.1.01.10
4215,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,IMORO,11.1.01.11
4216,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,ITA-BOLARINWA,11.1.01.12
4217,11,PLATEAU,1101,ADJA-OUERE,110101,IKPINLE,KADJOLA,11.1.01.13
4218,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,HOUEDAME,11.1.02.01
4219,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,IGBO-AIDIN,11.1.02.02
4220,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,IGBO-AKPORO,11.1.02.03
4221,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,IGBO-IROKO,11.1.02.04
4222,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,KPOULOU,11.1.02.05
4223,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,KPOULOU-IDI-EKPE,11.1.02.06
4224,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,KPOULOU-ITCHOUGAN,11.1.02.07
4225,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,TOWI,11.1.02.08
4226,11,PLATEAU,1101,ADJA-OUERE,110102,KPOULOU,TROBOSSI,11.1.02.09
4227,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,ABADAGO,11.1.03.01
4228,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,ADJODA,11.1.03.02
4229,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,AYELADJOU,11.1.03.03
4230,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,DANHIME,11.1.03.04
4231,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,EGBE-AGBO,11.1.03.05
4232,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,ICHOUGBO,11.1.03.06
4233,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,IGBO-IKOKO,11.1.03.07
4234,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,ITA AHOLOU,11.1.03.08
4235,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,MASSE,11.1.03.09
4236,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,MASSE-ADJEGOUNLE,11.1.03.10
4237,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,MOWOBANI,11.1.03.11
4238,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,OGOURO,11.1.03.12
4239,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,OKE-OLA,11.1.03.13
4240,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,OKO-DJEGUEDE,11.1.03.14
4241,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,OWOCHANDE,11.1.03.15
4242,11,PLATEAU,1101,ADJA-OUERE,110103,MASSE,TEFFI-OKEIGBALA,11.1.03.16
4243,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,ADJELEMIDE,11.1.04.01
4244,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,ITA-ARO,11.1.04.02
4245,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,ITA-EGBEBI,11.1.04.03
4246,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,ITA-EGBEBI-ALAKPAROU,11.1.04.04
4247,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,ITA-OGOU,11.1.04.05
4248,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,IWINKA,11.1.04.06
4249,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,KOKOROKEHOUN,11.1.04.07
4250,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,OBANIGBE-FOUDITI,11.1.04.08
4251,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,OGOUKPATE,11.1.04.09
4252,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,OKO-AKARE,11.1.04.10
4253,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,OLOGO,11.1.04.11
4254,11,PLATEAU,1101,ADJA-OUERE,110104,OKO-AKARE,OLOGO AKPAKPA,11.1.04.12
4255,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,ADJAGLO,11.1.05.01
4256,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,DJIDAGBA,11.1.05.02
4257,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,GBANOU,11.1.05.03
4258,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,ITCHAGBA-GBADODO,11.1.05.04
4259,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,ITCHANGNI,11.1.05.05
4260,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,LOGOU,11.1.05.06
4261,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,MISSEBO,11.1.05.07
4262,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,OLOHOUNGBODJE,11.1.05.08
4263,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,OUIGNAN-GBADODO,11.1.05.09
4264,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,TATONNONKON,11.1.05.10
4265,11,PLATEAU,1101,ADJA-OUERE,110105,TATONNONKON,TATONNONKON JARDIN,11.1.05.11
4266,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,AKADJA,11.2.01.01
4267,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,AKADJA-AGAMADIN,11.2.01.02
4268,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,AKADJA-GBODJE,11.2.01.03
4269,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,AKADJA-GOUTEDO,11.2.01.04
4270,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,BANIGBE GARE,11.2.01.05
4271,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,BANIGBE LOKOSSA,11.2.01.06
4272,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,BANIGBE-NAGOT,11.2.01.07
4273,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,DANGBAN,11.2.01.08
4274,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,DOOKE,11.2.01.09
4275,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,DOOKE-HANZOUME,11.2.01.10
4276,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,DOOKE-SEDJE,11.2.01.11
4277,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,HEGO,11.2.01.12
4278,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,LOKOSSA-ALIHOGODO,11.2.01.13
4279,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,LOUBE,11.2.01.14
4280,11,PLATEAU,1102,IFANGNI,110201,BANIGBE,SEDO,11.2.01.15
4281,11,PLATEAU,1102,IFANGNI,110202,DAAGBE,ADANMAYI,11.2.02.01
4282,11,PLATEAU,1102,IFANGNI,110202,DAAGBE,DAAGBE-NAGOT,11.2.02.03
4283,11,PLATEAU,1102,IFANGNI,110202,DAAGBE,DAN,11.2.02.04
4284,11,PLATEAU,1102,IFANGNI,110202,DAAGBE,DJEGOU-AYIDJEDO,11.2.02.05
4285,11,PLATEAU,1102,IFANGNI,110202,DAAGBE,DJEGOU-DJEDJE,11.2.02.06
4286,11,PLATEAU,1102,IFANGNI,110202,DAAGBE,DJEGOU-NAGOT,11.2.02.07
4287,11,PLATEAU,1102,IFANGNI,110202,DAAGBE,GBLOGBLO,11.2.02.08
4288,11,PLATEAU,1102,IFANGNI,110202,DAAGBE,LOKO-KOUKOU,11.2.02.10
4289,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,ARAROMI,11.2.51.01
4290,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,AYETEDJOU,11.2.51.02
4291,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,BAODJO,11.2.51.03
4292,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,GANMI,11.2.51.04
4293,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,GBOKOU,11.2.51.05
4294,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,GBOKOUTOU,11.2.51.06
4295,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,IDI-ORO,11.2.51.07
4296,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,IFANGNI-ODOFIN,11.2.51.08
4297,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,IGOLO,11.2.51.09
4298,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,IGUIGNANHOUN,11.2.51.10
4299,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,IKO,11.2.51.11
4300,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,ITA-ELEKPETE,11.2.51.12
4301,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,ITA-KPAKO,11.2.51.13
4302,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,ITA-SOUMBA,11.2.51.14
4303,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,IYOKO,11.2.51.15
4304,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,OKE-ODJA,11.2.51.16
4305,11,PLATEAU,1102,IFANGNI,110251,IFANGNI,SORI,11.2.51.17
4306,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KITIGBO,11.2.03.01
4307,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KO-AGONKESSA,11.2.03.02
4308,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KO-AYIDJEDO,11.2.03.03
4309,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KO-DOGBA,11.2.03.04
4310,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KO-GBEGODO,11.2.03.05
4311,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KO-HOUEZE,11.2.03.06
4312,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KO-KOUMOLOU,11.2.03.07
4313,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KO-OGOU,11.2.03.08
4314,11,PLATEAU,1102,IFANGNI,110203,KO-KOUMOLOU,KO-ZOUNGODO,11.2.03.09
4315,11,PLATEAU,1102,IFANGNI,110204,LAGBE,HOUMBO-DJEDJE,11.2.04.01
4316,11,PLATEAU,1102,IFANGNI,110204,LAGBE,HOUMBO-NAGOT,11.2.04.02
4317,11,PLATEAU,1102,IFANGNI,110204,LAGBE,KOUYE,11.2.04.03
4318,11,PLATEAU,1102,IFANGNI,110204,LAGBE,LAGBE,11.2.04.04
4319,11,PLATEAU,1102,IFANGNI,110204,LAGBE,OKEDJERE,11.2.04.05
4320,11,PLATEAU,1102,IFANGNI,110204,LAGBE,SOBE,11.2.04.06
4321,11,PLATEAU,1102,IFANGNI,110204,LAGBE,SOBE-AYELAWADJE,11.2.04.07
4322,11,PLATEAU,1102,IFANGNI,110204,LAGBE,SOKOU,11.2.04.08
4323,11,PLATEAU,1102,IFANGNI,110204,LAGBE,SOKOU-ALIHOGBOGO,11.2.04.09
4324,11,PLATEAU,1102,IFANGNI,110204,LAGBE,ZIAN,11.2.04.10
4325,11,PLATEAU,1102,IFANGNI,110205,TCHAADA,AGBODJEDO,11.2.05.01
4326,11,PLATEAU,1102,IFANGNI,110205,TCHAADA,DESSAH,11.2.05.02
4327,11,PLATEAU,1102,IFANGNI,110205,TCHAADA,KETOU GBECON,11.2.05.03
4328,11,PLATEAU,1102,IFANGNI,110205,TCHAADA,KETOUKPE,11.2.05.04
4329,11,PLATEAU,1102,IFANGNI,110205,TCHAADA,KO-ANAGODO,11.2.05.05
4330,11,PLATEAU,1102,IFANGNI,110205,TCHAADA,MONGBA,11.2.05.06
4331,11,PLATEAU,1102,IFANGNI,110205,TCHAADA,TAMONDO,11.2.05.07
4332,11,PLATEAU,1102,IFANGNI,110205,TCHAADA,TCHAADA CENTRE,11.2.05.08
4333,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,ADAKPLAME,11.3.01.01
4334,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,AGONLIN-KPAHOU,11.3.01.02
4335,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,AGUIGADJI,11.3.01.03
4336,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,DOGO,11.3.01.04
4337,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,EDENOU,11.3.01.05
4338,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,EWE,11.3.01.06
4339,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,GBAKA-NANZE,11.3.01.07
4340,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,KINWO,11.3.01.08
4341,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,KOZOUNVI,11.3.01.09
4342,11,PLATEAU,1103,KETOU,110301,ADAKPLAME,OHIZIHAN,11.3.01.10
4343,11,PLATEAU,1103,KETOU,110302,IDIGNY,AKPAKAME,11.3.02.01
4344,11,PLATEAU,1103,KETOU,110302,IDIGNY,ALAGBE-ILLIKIMOUN,11.3.02.02
4345,11,PLATEAU,1103,KETOU,110302,IDIGNY,AWAYA,11.3.02.03
4346,11,PLATEAU,1103,KETOU,110302,IDIGNY,AYEKOTONIAN,11.3.02.04
4347,11,PLATEAU,1103,KETOU,110302,IDIGNY,EFFEOUTE,11.3.02.05
4348,11,PLATEAU,1103,KETOU,110302,IDIGNY,EMEDA-IGBOILOUKAN,11.3.02.06
4349,11,PLATEAU,1103,KETOU,110302,IDIGNY,IDIGNY,11.3.02.07
4350,11,PLATEAU,1103,KETOU,110302,IDIGNY,IDJEDJE,11.3.02.08
4351,11,PLATEAU,1103,KETOU,110302,IDIGNY,IGBO-IGANNAN,11.3.02.09
4352,11,PLATEAU,1103,KETOU,110302,IDIGNY,ILLADJI,11.3.02.10
4353,11,PLATEAU,1103,KETOU,110302,IDIGNY,ILLARA-KANGA,11.3.02.11
4354,11,PLATEAU,1103,KETOU,110302,IDIGNY,ILLECHIN,11.3.02.12
4355,11,PLATEAU,1103,KETOU,110302,IDIGNY,ILLIKIMOUN,11.3.02.13
4356,11,PLATEAU,1103,KETOU,110302,IDIGNY,ILLIKIMOUN-KOLLY,11.3.02.14
4357,11,PLATEAU,1103,KETOU,110302,IDIGNY,ISSELOU,11.3.02.15
4358,11,PLATEAU,1103,KETOU,110302,IDIGNY,IWESSOUN,11.3.02.16
4359,11,PLATEAU,1103,KETOU,110302,IDIGNY,IWOYE-BENIN,11.3.02.17
4360,11,PLATEAU,1103,KETOU,110302,IDIGNY,OBATEDO,11.3.02.18
4361,11,PLATEAU,1103,KETOU,110302,IDIGNY,OGUELETE,11.3.02.19
4362,11,PLATEAU,1103,KETOU,110351,KETOU,ASSENA,11.3.51.01
4363,11,PLATEAU,1103,KETOU,110351,KETOU,ATCHOUBI,11.3.51.02
4364,11,PLATEAU,1103,KETOU,110351,KETOU,AWAI,11.3.51.03
4365,11,PLATEAU,1103,KETOU,110351,KETOU,AYELAWADJE,11.3.51.04
4366,11,PLATEAU,1103,KETOU,110351,KETOU,DAGBANDJI,11.3.51.05
4367,11,PLATEAU,1103,KETOU,110351,KETOU,IDADJE,11.3.51.06
4368,11,PLATEAU,1103,KETOU,110351,KETOU,IDENA,11.3.51.07
4369,11,PLATEAU,1103,KETOU,110351,KETOU,IDJABO,11.3.51.08
4370,11,PLATEAU,1103,KETOU,110351,KETOU,IGUI-OLOU,11.3.51.10
4371,11,PLATEAU,1103,KETOU,110351,KETOU,INANSE,11.3.51.11
4372,11,PLATEAU,1103,KETOU,110351,KETOU,IRADIGBAN,11.3.51.12
4373,11,PLATEAU,1103,KETOU,110351,KETOU,MASSAFE,11.3.51.13
4374,11,PLATEAU,1103,KETOU,110351,KETOU,OBAFEMI,11.3.51.14
4375,11,PLATEAU,1103,KETOU,110351,KETOU,ODI-ARO,11.3.51.15
4376,11,PLATEAU,1103,KETOU,110351,KETOU,OKE-OLA,11.3.51.17
4377,11,PLATEAU,1103,KETOU,110351,KETOU,OLOROUNSHOGO,11.3.51.18
4378,11,PLATEAU,1103,KETOU,110351,KETOU,OSSOKODJO,11.3.51.19
4379,11,PLATEAU,1103,KETOU,110303,KPANKOU,ADJOZOUNME,11.3.03.01
4380,11,PLATEAU,1103,KETOU,110303,KPANKOU,AGOZOUNME,11.3.03.02
4381,11,PLATEAU,1103,KETOU,110303,KPANKOU,AKPAMBAOU,11.3.03.04
4382,11,PLATEAU,1103,KETOU,110303,KPANKOU,ALAKOUTA,11.3.03.05
4383,11,PLATEAU,1103,KETOU,110303,KPANKOU,AYEKOU,11.3.03.06
4384,11,PLATEAU,1103,KETOU,110303,KPANKOU,AYETEDJOU,11.3.03.07
4385,11,PLATEAU,1103,KETOU,110303,KPANKOU,GANGNIGON,11.3.03.08
4386,11,PLATEAU,1103,KETOU,110303,KPANKOU,IGBOOLA-OFIRI,11.3.03.10
4387,11,PLATEAU,1103,KETOU,110303,KPANKOU,KAJOLA,11.3.03.11
4388,11,PLATEAU,1103,KETOU,110303,KPANKOU,KPANKOU,11.3.03.12
4389,11,PLATEAU,1103,KETOU,110303,KPANKOU,MOWODANI,11.3.03.13
4390,11,PLATEAU,1103,KETOU,110303,KPANKOU,ODOKOTO,11.3.03.14
4391,11,PLATEAU,1103,KETOU,110303,KPANKOU,SODJI,11.3.03.15
4392,11,PLATEAU,1103,KETOU,110303,KPANKOU,VEDJI,11.3.03.16
4393,11,PLATEAU,1103,KETOU,110303,KPANKOU,WOROKO,11.3.03.17
4394,11,PLATEAU,1103,KETOU,110303,KPANKOU,ZOUNKPE-ETIGBO,11.3.03.18
4395,11,PLATEAU,1103,KETOU,110304,ODOMETA,ATANKA,11.3.04.01
4396,11,PLATEAU,1103,KETOU,110304,ODOMETA,ATAN-OCHOUKPA,11.3.04.02
4397,11,PLATEAU,1103,KETOU,110304,ODOMETA,BOLOROUNFE,11.3.04.03
4398,11,PLATEAU,1103,KETOU,110304,ODOMETA,IGBO-EDE,11.3.04.04
4399,11,PLATEAU,1103,KETOU,110304,ODOMETA,KEWI,11.3.04.05
4400,11,PLATEAU,1103,KETOU,110304,ODOMETA,ODOMETA,11.3.04.06
4401,11,PLATEAU,1103,KETOU,110304,ODOMETA,OLOKA,11.3.04.07
4402,11,PLATEAU,1103,KETOU,110305,OKPOMETA,IDJOU,11.3.05.01
4403,11,PLATEAU,1103,KETOU,110305,OKPOMETA,IKOKO,11.3.05.02
4404,11,PLATEAU,1103,KETOU,110305,OKPOMETA,IMONLE-AYO,11.3.05.03
4405,11,PLATEAU,1103,KETOU,110305,OKPOMETA,OFIA,11.3.05.04
4406,11,PLATEAU,1103,KETOU,110305,OKPOMETA,OKPOMETA,11.3.05.05
4407,11,PLATEAU,1103,KETOU,110305,OKPOMETA,OMOU,11.3.05.06
4408,11,PLATEAU,1104,POBE,110401,AHOYEYE,AHOYEYE,11.4.01.01
4409,11,PLATEAU,1104,POBE,110401,AHOYEYE,AKPAMAN,11.4.01.02
4410,11,PLATEAU,1104,POBE,110401,AHOYEYE,BANIGBE,11.4.01.03
4411,11,PLATEAU,1104,POBE,110401,AHOYEYE,IDI-ORO,11.4.01.04
4412,11,PLATEAU,1104,POBE,110401,AHOYEYE,IGBIDI,11.4.01.05
4413,11,PLATEAU,1104,POBE,110401,AHOYEYE,ISSALE-IBERE,11.4.01.06
4414,11,PLATEAU,1104,POBE,110401,AHOYEYE,ITA-ADELEYE,11.4.01.07
4415,11,PLATEAU,1104,POBE,110401,AHOYEYE,OKE-ITA,11.4.01.08
4416,11,PLATEAU,1104,POBE,110402,IGANA,AGBELE,11.4.02.01
4417,11,PLATEAU,1104,POBE,110402,IGANA,AKPATE,11.4.02.02
4418,11,PLATEAU,1104,POBE,110402,IGANA,EGUELOU,11.4.02.03
4419,11,PLATEAU,1104,POBE,110402,IGANA,IGANA,11.4.02.04
4420,11,PLATEAU,1104,POBE,110402,IGANA,IGBO-ASSOGBA,11.4.02.05
4421,11,PLATEAU,1104,POBE,110402,IGANA,IHORO,11.4.02.06
4422,11,PLATEAU,1104,POBE,110402,IGANA,ILLEMON,11.4.02.07
4423,11,PLATEAU,1104,POBE,110402,IGANA,OGOUBA,11.4.02.08
4424,11,PLATEAU,1104,POBE,110403,ISSABA,ABBA,11.4.03.01
4425,11,PLATEAU,1104,POBE,110403,ISSABA,ATCHAGA,11.4.03.02
4426,11,PLATEAU,1104,POBE,110403,ISSABA,GBANAGO,11.4.03.03
4427,11,PLATEAU,1104,POBE,110403,ISSABA,IGBO-EWE,11.4.03.04
4428,11,PLATEAU,1104,POBE,110403,ISSABA,ILLEKPA,11.4.03.05
4429,11,PLATEAU,1104,POBE,110403,ISSABA,ILLOULOFIN,11.4.03.06
4430,11,PLATEAU,1104,POBE,110403,ISSABA,ISSABA,11.4.03.07
4431,11,PLATEAU,1104,POBE,110403,ISSABA,ITCHAGBA,11.4.03.08
4432,11,PLATEAU,1104,POBE,110403,ISSABA,ITCHAKPO,11.4.03.09
4433,11,PLATEAU,1104,POBE,110403,ISSABA,ITCHEDE,11.4.03.10
4434,11,PLATEAU,1104,POBE,110403,ISSABA,ITCHOCHE,11.4.03.11
4435,11,PLATEAU,1104,POBE,110403,ISSABA,IWOYE,11.4.03.12
4436,11,PLATEAU,1104,POBE,110403,ISSABA,KADJOLA,11.4.03.13
4437,11,PLATEAU,1104,POBE,110403,ISSABA,KETTY,11.4.03.14
4438,11,PLATEAU,1104,POBE,110403,ISSABA,ONIGBOLO,11.4.03.15
4439,11,PLATEAU,1104,POBE,110403,ISSABA,OUIGNAN-ILE,11.4.03.16
